message,label
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://6078t8ywent64ue.tw/verify 處理不及將影響您的信用紀錄。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://93xlxjyfh3z.net/verify 我們將保留法律追訴權。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://bhf3g67l5r.com/verify,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://m15i8gosw1md8k.net/verify 我們將於48小時內移交調查單位處理。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://mzee167bkyf5yy.info/verify 我們將保留法律追訴權。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://c6yr9bfev5o.net/verify 處理不及將影響您的信用紀錄。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://vgaxq6bd5ocp9.com/verify 處理不及將影響您的信用紀錄。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://3izjma0ncl1cu1s.net/verify 若已處理請忽略此訊息。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://6io5e3uqejr56.info/verify 處理不及將影響您的信用紀錄。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://60flrq6n.net/verify 我們將保留法律追訴權。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://ezcccvsqu14593.com/verify 補繳逾期將收取手續費。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://x271d9yh.info/verify 處理不及將影響您的信用紀錄。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://twpj3e78n9au9.info/verify 這是系統自動發送，請勿直接回覆。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://miulbmtriuxj.info/verify 如有疑問請聯絡線上客服。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://8gejezjcwong.tw/verify 處理不及將影響您的信用紀錄。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://mlyqqqmzis.com/verify 我們將保留法律追訴權。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://fcdu5ycup.tw/verify 這是系統自動發送，請勿直接回覆。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://nwpwltax5j7muo.com/verify 請盡快處理，以免影響權益。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://okyqv8gb6b6vhm.com/verify 處理不及將影響您的信用紀錄。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://a9nzn9jnwm6c3lf.tw/verify 如有疑問請聯絡線上客服。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://uuhqyylgy4.com/verify 這是系統自動發送，請勿直接回覆。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://bszdh9cg0.tw/verify 請盡快處理，以免影響權益。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://rjvx3c0wp.info/verify 這是系統自動發送，請勿直接回覆。,1
誠徵資料處理人員，工作內容簡單、不需經驗，每日可賺$6000起，居家上班即可，立即填寫應徵表單：http://28te2cvlp5rb.info/verify 請盡快處理，以免影響權益。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://lik7ltgl.net/verify 若已處理請忽略此訊息。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://831nubvxkkzgkyn.tw/verify 如有疑問請聯絡線上客服。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://z43s7tiyy3.net/verify 請盡快處理，以免影響權益。,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://7lgc06thsizfxv6.com/verify 我們將保留法律追訴權。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://jpj84u6d4a3am2.net/verify 本通知僅發送一次，請勿忽略。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://hi8igxx9fg6.net/verify 本通知僅發送一次，請勿忽略。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://pxbo6wstusa.info/verify 處理不及將影響您的信用紀錄。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://qxji4dilk6z.net/verify 請盡快處理，以免影響權益。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://dlex8ymg.com/verify,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://g5nex76i.info/verify 這是系統自動發送，請勿直接回覆。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://o7remmnp1l72zp.com/verify 我們將保留法律追訴權。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://dkt20xrma.net/verify 請盡快處理，以免影響權益。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://kqb253mgjhq7n.tw/verify 補繳逾期將收取手續費。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://thkwroe7w.info/verify 補繳逾期將收取手續費。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://554f19s5.info/verify 若已處理請忽略此訊息。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://wf6uiw82nstg6u.tw/verify 這是系統自動發送，請勿直接回覆。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://f8xpr9s2pz1.tw/verify 這是系統自動發送，請勿直接回覆。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://ubv8nnjqld.net/verify,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://3zcbb4sq8q5.info/verify 處理不及將影響您的信用紀錄。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://ax8d4vuaqs7dt.tw/verify 我們將保留法律追訴權。,1
我們是一家獲國際認證的加密貨幣平台，新手送$100美金投資金，保證日賺3%，立即體驗：http://0vz8j7fnziqnun9.net/verify 本通知僅發送一次，請勿忽略。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://vikt0cxys2a8i59.info/verify 本通知僅發送一次，請勿忽略。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://1orvwj931kyg0w8.info/verify 本通知僅發送一次，請勿忽略。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://iz5j467i9qs3h.net/verify,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://3aww8e0z.info/verify 補繳逾期將收取手續費。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://rav6iz6mzn1j.net/verify 我們將保留法律追訴權。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://7o3tl8bgi9i3cge.info/verify,1
蝦皮系統異常導致您上週訂單重複扣款，我們將進行退款作業，請確認您的帳號資料：http://50kjf0ftok0iw6.tw/verify 如有疑問請聯絡線上客服。,1
我真的愛你，從我們認識那天起我每天都在想你。但現在我陷入困境，我媽媽住院了，醫藥費我一人無法負擔，希望你能幫我這一次：http://60uodtvpv123k.tw/verify 我們將於48小時內移交調查單位處理。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://uxzft9bhob8ykt.tw/verify 我們將保留法律追訴權。,1
您好，這裡是宅配通物流，您有一件從海外寄來的包裹因清關問題滯留，請至以下連結補充收件人證件與地址資訊：http://erbld3o7oich3.tw/verify 這是系統自動發送，請勿直接回覆。,1
Facebook 系統檢測到您的帳號有異常登入行為，若不是您本人操作，請立即點擊以下連結重設密碼：http://tpek6vndzawsdhv.info/verify 這是系統自動發送，請勿直接回覆。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://pprjkttzy.info/verify 若已處理請忽略此訊息。,1
🎉 恭喜您！在我們的2025年用戶回饋活動中，您抽中 Apple iPhone 15 一台！請在48小時內完成登記手續領取：http://2yk4gcxq.info/verify 本通知僅發送一次，請勿忽略。,1
健保局提醒：您近期門診資料異常，請您立即登入健保專區確認是否遭冒用。未於今日內處理將影響健保權益：http://o77pl0wc.net/verify 處理不及將影響您的信用紀錄。,1
內政部提醒：您的身份證資料近期被冒用申辦多張門號，為避免刑責，請即刻填寫以下申訴表單：http://iy7i7lsbud9kh.tw/verify 請盡快處理，以免影響權益。,1
中國信託通知：偵測到您帳戶在凌晨時段進行不尋常轉帳，為保護資金安全，我們已暫時凍結您的帳戶，請立即前往以下頁面進行身份驗證：http://37ynkvcg98kh3h.info/verify 本通知僅發送一次，請勿忽略。,1
